frame,vehicle_type,estimated_speed,status
214,car,13,OK
214,bus,42,OK
214,truck,46,OK
214,truck,42,OK
214,car,15,OK
214,car,17,OK
215,car,27,OK
215,car,50,OK
215,car,24,OK
215,bus,31,OK
215,car,78,OVER-SPEED
215,bus,45,OK
215,car,50,OK
215,car,14,OK
215,truck,45,OK
215,car,17,OK
215,bus,45,OK
215,car,15,OK
215,truck,45,OK
216,car,26,OK
216,bus,31,OK
216,car,24,OK
216,car,82,OVER-SPEED
216,car,56,OK
216,truck,44,OK
216,bus,45,OK
216,car,49,OK
216,car,17,OK
216,car,15,OK
216,truck,46,OK
216,car,15,OK
216,car,22,OK
217,car,26,OK
217,bus,31,OK
217,car,24,OK
217,car,82,OVER-SPEED
217,car,55,OK
217,truck,44,OK
217,bus,45,OK
217,car,49,OK
217,car,17,OK
217,car,15,OK
217,truck,46,OK
217,car,15,OK
217,car,22,OK
218,car,25,OK
218,car,24,OK
218,car,85,OVER-SPEED
218,bus,31,OK
218,car,57,OK
218,truck,43,OK
218,car,17,OK
218,car,63,OVER-SPEED
218,bus,45,OK
218,car,13,OK
218,car,64,OVER-SPEED
218,car,15,OK
219,car,25,OK
219,car,24,OK
219,car,52,OK
219,car,89,OVER-SPEED
219,bus,30,OK
219,car,85,OVER-SPEED
219,truck,41,OK
219,car,15,OK
219,bus,47,OK
219,car,17,OK
219,truck,47,OK
219,car,16,OK
219,car,22,OK
220,car,23,OK
220,car,25,OK
220,car,47,OK
220,bus,32,OK
220,car,91,OVER-SPEED
220,car,85,OVER-SPEED
220,truck,47,OK
220,car,15,OK
220,bus,41,OK
220,bus,47,OK
220,car,17,OK
220,car,16,OK
220,car,23,OK
221,car,24,OK
221,car,25,OK
221,bus,32,OK
221,car,46,OK
221,car,87,OVER-SPEED
221,car,95,OVER-SPEED
221,truck,50,OK
221,bus,49,OK
221,car,18,OK
221,car,17,OK
221,car,14,OK
221,car,21,OK
221,truck,42,OK
221,bus,41,OK
222,car,23,OK
222,car,45,OK
222,car,24,OK
222,bus,34,OK
222,car,84,OVER-SPEED
222,car,98,OVER-SPEED
222,car,17,OK
222,bus,49,OK
222,car,15,OK
222,car,17,OK
222,car,20,OK
222,truck,40,OK
222,truck,47,OK
222,bus,41,OK
223,car,23,OK
223,car,45,OK
223,car,24,OK
223,bus,34,OK
223,car,84,OVER-SPEED
223,car,98,OVER-SPEED
223,car,17,OK
223,bus,49,OK
223,car,15,OK
223,car,17,OK
223,car,20,OK
223,truck,47,OK
223,truck,40,OK
223,bus,41,OK
224,car,23,OK
224,car,46,OK
224,bus,34,OK
224,car,23,OK
224,car,99,OVER-SPEED
224,car,84,OVER-SPEED
224,car,15,OK
224,bus,52,OK
224,car,16,OK
224,car,16,OK
224,truck,40,OK
224,truck,52,OK
224,car,21,OK
224,bus,40,OK
225,car,24,OK
225,car,44,OK
225,car,23,OK
225,car,81,OVER-SPEED
225,bus,36,OK
225,car,95,OVER-SPEED
225,car,17,OK
225,bus,53,OK
225,bus,39,OK
225,truck,39,OK
225,car,17,OK
225,car,15,OK
225,truck,53,OK
225,car,21,OK
226,car,43,OK
226,car,24,OK
226,car,23,OK
226,bus,33,OK
226,car,93,OVER-SPEED
226,car,81,OVER-SPEED
226,car,18,OK
226,bus,53,OK
226,car,17,OK
226,truck,39,OK
226,car,14,OK
226,car,20,OK
227,car,23,OK
227,car,41,OK
227,car,23,OK
227,car,99,OVER-SPEED
227,bus,30,OK
227,car,78,OVER-SPEED
227,car,18,OK
227,car,16,OK
227,bus,57,OK
227,truck,39,OK
227,car,15,OK
227,bus,39,OK
227,car,21,OK
228,car,25,OK
228,car,25,OK
228,car,18,OK
228,car,77,OVER-SPEED
228,bus,31,OK
228,car,96,OVER-SPEED
228,car,42,OK
228,bus,58,OK
228,car,16,OK
228,truck,38,OK
228,car,15,OK
228,bus,38,OK
228,car,18,OK
229,car,25,OK
229,car,25,OK
229,car,18,OK
229,car,77,OVER-SPEED
229,bus,31,OK
229,car,96,OVER-SPEED
229,car,42,OK
229,bus,58,OK
229,car,16,OK
229,truck,38,OK
229,car,15,OK
229,bus,38,OK
229,car,18,OK
230,car,40,OK
230,car,91,OVER-SPEED
230,car,75,OVER-SPEED
230,car,25,OK
230,car,18,OK
230,bus,59,OK
230,car,22,OK
230,bus,31,OK
230,truck,37,OK
230,car,16,OK
230,car,16,OK
230,car,23,OK
231,car,40,OK
231,car,88,OVER-SPEED
231,car,24,OK
231,car,24,OK
231,car,75,OVER-SPEED
231,car,18,OK
231,bus,36,OK
231,bus,61,OVER-SPEED
231,truck,61,OVER-SPEED
231,car,16,OK
231,truck,37,OK
231,truck,73,OVER-SPEED
231,car,15,OK
231,car,23,OK
232,car,23,OK
232,car,38,OK
232,car,73,OVER-SPEED
232,car,88,OVER-SPEED
232,car,25,OK
232,truck,63,OVER-SPEED
232,car,18,OK
232,bus,38,OK
232,truck,36,OK
232,car,16,OK
232,car,15,OK
232,car,24,OK
233,car,38,OK
233,car,23,OK
233,car,85,OVER-SPEED
233,car,26,OK
233,truck,63,OVER-SPEED
233,car,70,OVER-SPEED
233,car,18,OK
233,bus,40,OK
233,car,17,OK
233,truck,36,OK
233,car,15,OK
233,car,23,OK
234,car,23,OK
234,car,25,OK
234,car,82,OVER-SPEED
234,car,70,OVER-SPEED
234,car,37,OK
234,bus,42,OK
234,car,19,OK
234,truck,66,OVER-SPEED
234,truck,37,OK
234,car,16,OK
234,car,23,OK
234,car,35,OK
235,car,23,OK
235,car,25,OK
235,car,82,OVER-SPEED
235,car,70,OVER-SPEED
235,car,37,OK
235,bus,42,OK
235,car,19,OK
235,truck,66,OVER-SPEED
235,truck,37,OK
235,car,16,OK
235,car,23,OK
235,car,35,OK
236,car,25,OK
236,car,23,OK
236,car,78,OVER-SPEED
236,car,36,OK
236,car,67,OVER-SPEED
236,truck,67,OVER-SPEED
236,car,18,OK
236,bus,38,OK
236,car,16,OK
236,truck,36,OK
237,car,23,OK
237,car,22,OK
237,car,36,OK
237,car,66,OVER-SPEED
237,bus,37,OK
237,car,20,OK
237,car,75,OVER-SPEED
237,truck,69,OVER-SPEED
237,bus,70,OVER-SPEED
237,car,15,OK
237,truck,33,OK
238,car,24,OK
238,car,35,OK
238,car,20,OK
238,car,22,OK
238,car,73,OVER-SPEED
238,car,65,OVER-SPEED
238,car,61,OVER-SPEED
238,bus,38,OK
238,bus,72,OVER-SPEED
238,car,15,OK
238,bus,34,OK
238,car,13,OK
238,truck,34,OK
239,car,23,OK
239,car,35,OK
239,car,72,OVER-SPEED
239,car,63,OVER-SPEED
239,car,19,OK
239,car,23,OK
239,bus,48,OK
239,car,64,OVER-SPEED
239,bus,74,OVER-SPEED
239,truck,64,OVER-SPEED
239,car,16,OK
239,truck,75,OVER-SPEED
239,bus,35,OK
239,car,13,OK
240,car,34,OK
240,car,23,OK
240,car,66,OVER-SPEED
240,car,22,OK
240,car,70,OVER-SPEED
240,car,64,OVER-SPEED
240,car,20,OK
240,bus,48,OK
240,bus,76,OVER-SPEED
240,car,15,OK
240,truck,76,OVER-SPEED
240,bus,38,OK
240,bus,34,OK
240,truck,34,OK
240,car,13,OK
241,car,34,OK
241,car,23,OK
241,car,65,OVER-SPEED
241,car,70,OVER-SPEED
241,car,22,OK
241,car,64,OVER-SPEED
241,car,20,OK
241,bus,48,OK
241,bus,76,OVER-SPEED
241,car,15,OK
241,truck,76,OVER-SPEED
241,bus,38,OK
241,bus,34,OK
241,truck,34,OK
241,car,13,OK
242,car,68,OVER-SPEED
242,car,34,OK
242,car,21,OK
242,car,63,OVER-SPEED
242,bus,52,OK
242,car,21,OK
242,car,70,OVER-SPEED
242,car,20,OK
242,bus,79,OVER-SPEED
242,truck,78,OVER-SPEED
242,car,16,OK
242,truck,35,OK
242,bus,35,OK
242,car,13,OK
242,car,13,OK
243,car,69,OVER-SPEED
243,car,61,OVER-SPEED
243,car,67,OVER-SPEED
243,car,33,OK
243,car,22,OK
243,car,21,OK
243,bus,55,OK
243,car,21,OK
243,truck,79,OVER-SPEED
243,car,16,OK
243,car,16,OK
243,bus,35,OK
243,truck,35,OK
243,car,13,OK
243,car,35,OK
243,car,14,OK
244,car,33,OK
244,bus,55,OK
244,car,58,OK
244,car,69,OVER-SPEED
244,car,21,OK
244,car,22,OK
244,car,65,OVER-SPEED
244,car,21,OK
244,truck,84,OVER-SPEED
244,car,13,OK
244,car,16,OK
244,truck,34,OK
244,car,14,OK
244,bus,33,OK
244,car,15,OK
245,car,57,OK
245,car,32,OK
245,car,61,OVER-SPEED
245,bus,57,OK
245,car,67,OVER-SPEED
245,car,21,OK
245,car,22,OK
245,car,23,OK
245,truck,84,OVER-SPEED
245,car,13,OK
245,car,15,OK
245,car,16,OK
245,truck,33,OK
246,car,31,OK
246,car,66,OVER-SPEED
246,bus,58,OK
246,car,56,OK
246,car,62,OVER-SPEED
246,car,21,OK
246,car,24,OK
246,car,20,OK
246,truck,88,OVER-SPEED
246,car,15,OK
246,car,16,OK
246,truck,31,OK
246,bus,88,OVER-SPEED
246,car,14,OK
246,car,13,OK
247,car,31,OK
247,car,66,OVER-SPEED
247,bus,58,OK
247,car,56,OK
247,car,62,OVER-SPEED
247,car,20,OK
247,car,24,OK
247,car,20,OK
247,truck,88,OVER-SPEED
247,car,15,OK
247,car,16,OK
247,truck,31,OK
247,bus,88,OVER-SPEED
247,car,14,OK
247,car,13,OK
248,car,31,OK
248,car,56,OK
248,car,64,OVER-SPEED
248,bus,59,OK
248,car,20,OK
248,car,21,OK
248,car,24,OK
248,car,61,OVER-SPEED
248,truck,92,OVER-SPEED
248,car,46,OK
248,truck,32,OK
248,car,14,OK
248,car,15,OK
249,car,31,OK
249,car,56,OK
249,car,64,OVER-SPEED
249,car,21,OK
249,bus,62,OVER-SPEED
249,car,21,OK
249,truck,96,OVER-SPEED
249,car,24,OK
249,car,60,OVER-SPEED
249,truck,32,OK
249,car,14,OK
249,car,46,OK
249,car,16,OK
250,car,31,OK
250,car,61,OVER-SPEED
250,bus,66,OVER-SPEED
250,car,21,OK
250,car,53,OK
250,car,24,OK
250,car,21,OK
250,car,61,OVER-SPEED
250,truck,99,OVER-SPEED
250,truck,32,OK
250,car,15,OK
250,car,15,OK
250,car,15,OK
251,car,30,OK
251,bus,68,OVER-SPEED
251,car,59,OK
251,car,54,OK
251,car,20,OK
251,car,22,OK
251,car,61,OVER-SPEED
251,car,20,OK
251,truck,98,OVER-SPEED
251,car,14,OK
251,car,15,OK
251,truck,30,OK
251,car,16,OK
251,car,15,OK
252,car,29,OK
252,bus,70,OVER-SPEED
252,car,20,OK
252,car,52,OK
252,car,58,OK
252,car,23,OK
252,car,63,OVER-SPEED
252,car,21,OK
252,truck,104,OVER-SPEED
252,car,14,OK
252,truck,30,OK
252,car,16,OK
252,car,15,OK
252,car,30,OK
252,car,15,OK
253,car,29,OK
253,bus,70,OVER-SPEED
253,car,52,OK
253,car,20,OK
253,car,23,OK
253,car,58,OK
253,car,63,OVER-SPEED
253,car,20,OK
253,truck,104,OVER-SPEED
253,car,14,OK
253,truck,30,OK
253,car,16,OK
253,car,15,OK
253,car,30,OK
253,car,15,OK
254,car,56,OK
254,bus,71,OVER-SPEED
254,car,28,OK
254,car,24,OK
254,car,20,OK
254,car,20,OK
254,car,52,OK
254,car,55,OK
254,car,14,OK
254,truck,101,OVER-SPEED
254,car,16,OK
254,truck,31,OK
254,car,15,OK
254,car,15,OK
254,bus,52,OK
255,car,28,OK
255,car,50,OK
255,car,54,OK
255,car,25,OK
255,bus,73,OVER-SPEED
255,car,18,OK
255,car,21,OK
255,car,54,OK
255,car,16,OK
255,car,14,OK
255,truck,108,OVER-SPEED
255,car,16,OK
255,truck,29,OK
255,car,15,OK
256,car,28,OK
256,car,48,OK
256,car,53,OK
256,bus,76,OVER-SPEED
256,car,27,OK
256,car,21,OK
256,truck,114,OVER-SPEED
256,car,50,OK
256,car,38,OK
256,car,20,OK
256,car,16,OK
256,car,29,OK
256,car,15,OK
256,car,14,OK
256,truck,29,OK
256,car,14,OK
257,car,49,OK
257,car,28,OK
257,bus,79,OVER-SPEED
257,car,53,OK
257,car,21,OK
257,car,27,OK
257,car,49,OK
257,car,17,OK
257,car,16,OK
257,car,22,OK
257,car,29,OK
257,truck,117,OVER-SPEED
257,car,15,OK
257,car,15,OK
258,car,27,OK
258,car,47,OK
258,car,52,OK
258,bus,83,OVER-SPEED
258,car,49,OK
258,car,22,OK
258,car,28,OK
258,truck,125,OVER-SPEED
258,truck,84,OVER-SPEED
258,car,17,OK
258,car,15,OK
258,truck,30,OK
258,car,21,OK
258,car,15,OK
258,car,29,OK
259,car,27,OK
259,car,47,OK
259,car,52,OK
259,bus,83,OVER-SPEED
259,car,48,OK
259,car,22,OK
259,car,28,OK
259,truck,125,OVER-SPEED
259,truck,84,OVER-SPEED
259,car,17,OK
259,car,15,OK
259,truck,29,OK
259,car,21,OK
259,car,15,OK
259,car,29,OK
260,car,26,OK
260,truck,127,OVER-SPEED
260,car,47,OK
260,car,49,OK
260,bus,85,OVER-SPEED
260,car,22,OK
260,car,31,OK
260,car,43,OK
260,car,16,OK
260,truck,86,OVER-SPEED
260,truck,30,OK
260,car,18,OK
260,car,20,OK
260,car,11,OK
260,car,15,OK
261,car,25,OK
261,car,49,OK
261,truck,138,OVER-SPEED
261,car,30,OK
261,car,47,OK
261,bus,89,OVER-SPEED
261,car,47,OK
261,car,22,OK
261,car,18,OK
261,car,19,OK
261,truck,29,OK
261,car,18,OK
261,car,29,OK
261,car,11,OK
261,car,15,OK
262,car,25,OK
262,bus,93,OVER-SPEED
262,car,29,OK
262,car,47,OK
262,car,46,OK
262,truck,142,OVER-SPEED
262,car,17,OK
262,car,46,OK
262,car,21,OK
262,car,21,OK
262,truck,29,OK
262,car,18,OK
262,bus,28,OK
262,car,15,OK
263,car,25,OK
263,car,47,OK
263,bus,98,OVER-SPEED
263,car,30,OK
263,car,45,OK
263,car,44,OK
263,car,17,OK
263,truck,28,OK
263,car,18,OK
263,truck,150,OVER-SPEED
263,car,20,OK
263,car,20,OK
264,car,25,OK
264,car,46,OK
264,car,43,OK
264,bus,103,OVER-SPEED
264,car,44,OK
264,truck,151,OVER-SPEED
264,car,38,OK
264,car,18,OK
264,car,18,OK
264,car,19,OK
264,car,21,OK
264,car,35,OK
264,car,12,OK
264,truck,28,OK
264,car,14,OK
264,truck,103,OVER-SPEED
265,car,25,OK
265,car,46,OK
265,car,43,OK
265,bus,103,OVER-SPEED
265,car,44,OK
265,truck,151,OVER-SPEED
265,car,38,OK
265,car,18,OK
265,car,18,OK
265,car,19,OK
265,car,21,OK
265,truck,28,OK
265,car,35,OK
265,car,11,OK
265,car,14,OK
265,truck,103,OVER-SPEED
266,car,25,OK
266,car,45,OK
266,car,37,OK
266,bus,107,OVER-SPEED
266,car,33,OK
266,car,17,OK
266,car,19,OK
266,car,42,OK
266,car,19,OK
266,truck,28,OK
266,car,21,OK
266,car,11,OK
267,car,25,OK
267,car,44,OK
267,car,39,OK
267,car,39,OK
267,car,43,OK
267,car,17,OK
267,car,18,OK
267,bus,113,OVER-SPEED
267,truck,114,OVER-SPEED
267,car,20,OK
267,truck,28,OK
267,car,14,OK
267,car,15,OK
267,car,12,OK
268,car,24,OK
268,car,42,OK
268,car,32,OK
268,car,41,OK
268,car,18,OK
268,car,34,OK
268,bus,119,OVER-SPEED
268,car,19,OK
268,car,18,OK
268,car,12,OK
268,car,21,OK
268,truck,27,OK
269,car,24,OK
269,car,40,OK
269,car,34,OK
269,car,40,OK
269,car,20,OK
269,car,37,OK
269,car,17,OK
269,truck,125,OVER-SPEED
269,car,18,OK
269,car,12,OK
269,truck,28,OK
269,car,21,OK
270,car,41,OK
270,car,24,OK
270,car,38,OK
270,car,41,OK
270,truck,133,OVER-SPEED
270,car,35,OK
270,bus,133,OVER-SPEED
270,car,17,OK
270,car,19,OK
270,car,19,OK
270,truck,28,OK
270,car,12,OK
270,car,21,OK
271,car,41,OK
271,car,24,OK
271,car,38,OK
271,car,41,OK
271,car,35,OK
271,truck,133,OVER-SPEED
271,bus,133,OVER-SPEED
271,car,17,OK
271,car,19,OK
271,car,19,OK
271,truck,28,OK
271,car,12,OK
271,car,21,OK
272,car,40,OK
272,car,23,OK
272,car,38,OK
272,car,38,OK
272,truck,143,OVER-SPEED
272,car,21,OK
272,car,37,OK
272,car,17,OK
272,car,28,OK
272,car,21,OK
272,truck,27,OK
272,car,13,OK
273,car,23,OK
273,car,39,OK
273,car,39,OK
273,car,41,OK
273,car,18,OK
273,car,31,OK
273,car,18,OK
273,car,29,OK
273,truck,150,OVER-SPEED
273,car,18,OK
273,car,19,OK
274,car,38,OK
274,car,22,OK
274,car,41,OK
274,car,43,OK
274,car,19,OK
274,car,20,OK
274,car,34,OK
274,car,28,OK
274,bus,161,OVER-SPEED
274,car,18,OK
275,car,37,OK
275,car,22,OK
275,car,44,OK
275,car,40,OK
275,car,34,OK
275,car,19,OK
275,car,19,OK
275,car,18,OK
275,car,28,OK
276,car,36,OK
276,car,22,OK
276,car,36,OK
276,car,19,OK
276,car,33,OK
276,car,46,OK
276,car,20,OK
277,car,36,OK
277,car,22,OK
277,car,36,OK
277,car,19,OK
277,car,32,OK
277,car,46,OK
277,car,20,OK
277,car,18,OK
278,car,35,OK
278,car,23,OK
278,car,50,OK
278,car,34,OK
278,car,19,OK
278,car,27,OK
278,car,20,OK
278,bus,27,OK
279,car,35,OK
279,car,23,OK
279,car,33,OK
279,car,20,OK
279,car,29,OK
279,car,19,OK
279,car,52,OK
280,car,34,OK
280,car,23,OK
280,car,20,OK
280,car,33,OK
280,car,52,OK
280,car,21,OK
280,car,30,OK
280,car,28,OK
280,car,91,OVER-SPEED
280,bus,27,OK
280,car,12,OK
280,car,17,OK
281,car,33,OK
281,car,22,OK
281,car,32,OK
281,car,20,OK
281,car,22,OK
281,car,29,OK
281,car,56,OK
281,bus,27,OK
282,car,33,OK
282,car,21,OK
282,car,34,OK
282,car,23,OK
282,car,20,OK
282,car,59,OK
282,car,28,OK
282,bus,26,OK
282,car,18,OK
283,car,33,OK
283,car,21,OK
283,car,34,OK
283,car,23,OK
283,car,20,OK
283,car,59,OK
283,car,28,OK
283,bus,26,OK
283,car,18,OK
284,car,32,OK
284,car,21,OK
284,car,23,OK
284,car,21,OK
284,car,32,OK
284,car,27,OK
284,car,54,OK
284,car,19,OK
285,car,30,OK
285,car,22,OK
285,car,33,OK
285,car,22,OK
285,car,22,OK
285,car,64,OVER-SPEED
285,car,26,OK
285,car,16,OK
285,car,19,OK
286,car,31,OK
286,car,31,OK
286,car,23,OK
286,car,22,OK
286,car,23,OK
286,car,67,OVER-SPEED
286,car,27,OK
286,car,18,OK
286,car,14,OK
287,car,33,OK
287,car,30,OK
287,car,21,OK
287,car,23,OK
287,car,27,OK
287,car,21,OK
287,car,62,OVER-SPEED
287,car,21,OK
287,car,14,OK
287,car,18,OK
288,car,24,OK
288,car,31,OK
288,car,22,OK
288,car,21,OK
288,car,29,OK
288,car,26,OK
288,car,15,OK
288,car,17,OK
288,car,16,OK
289,car,24,OK
289,car,31,OK
289,car,23,OK
289,car,29,OK
289,car,21,OK
289,car,26,OK
289,car,15,OK
289,car,17,OK
289,car,16,OK
290,car,24,OK
